0.3 2.2 0.960789
0.3 2.3 0.99005
0.3 2.4 1
0.3 2.5 0.99005
0.3 2.6 0.960789
0.3 2.7 0.913931
0.3 2.8 0.852144
0.3 2.9 0.778801
0.3 3 0.697676
0.3 3.1 0.612626
0.3 3.2 0.527292
0.3 3.3 0.444858
0.3 3.4 0.367879
0.3 3.5 0.298197
0.3 3.6 0.236928
0.3 3.7 0.18452
0.3 3.8 0.140858
0.3 3.9 0.105399
0.3 4 0.0773047
0.3 4.1 0.0555762
0.3 4.2 0.0391639
0.3 4.3 0.0270518
0.3 4.4 0.0183156
0.3 4.5 0.0121552
0.3 4.6 0.00790705
0.3 4.7 0.00504176
0.3 4.8 0.00315111
0.3 4.9 0.00193045
0.3 5 0.00115923
0.3 5.1 0.000682328
0.3 5.2 0.000393669
0.3 5.3 0.00022263
0.3 5.4 0.00012341
0.3 5.5 6.70548e-05
0.3 5.6 3.57128e-05
0.3 5.7 1.86437e-05
0.3 5.8 9.54016e-06
0.3 5.9 4.78512e-06
0.3 6 2.35258e-06
0.3 6.1 1.13373e-06
0.3 6.2 5.35535e-07
0.3 6.3 2.4796e-07
0.3 6.4 1.12535e-07
0.3 6.5 5.00622e-08
0.3 6.6 2.18296e-08
0.3 6.7 9.33029e-09
0.3 6.8 3.90894e-09
0.3 6.9 1.60523e-09
0.3 7 6.46143e-10
0.3 7.1 2.54938e-10
0.3 7.2 9.85951e-11
0.3 7.3 3.73757e-11
0.3 7.4 1.38879e-11
0.3 7.5 5.05825e-12
0.3 7.6 1.80583e-12
0.3 7.7 6.31929e-13
0.3 7.8 2.16757e-13
0.3 7.9 7.28772e-14
0.3 8 2.40173e-14
0.3 8.1 7.7584e-15
0.3 8.2 2.4566e-15
0.3 8.3 7.62446e-16
0.3 8.4 2.31952e-16
0.3 8.5 6.91675e-17
0.3 8.6 2.02172e-17
0.3 8.7 5.79231e-18
0.3 8.8 1.62666e-18
0.3 8.9 4.47773e-19
0.3 9 1.20818e-19
0.3 9.1 3.19537e-20
0.3 9.2 8.28368e-21
0.3 9.3 2.10494e-21
0.3 9.4 5.24289e-22
0.3 9.5 1.28002e-22
0.3 9.6 3.06319e-23
0.3 9.7 7.18534e-24
0.3 9.8 1.65209e-24
0.3 9.9 3.72336e-25

0.4 0 4.94066e-324
0.4 0.1 4.94066e-324
0.4 0.2 4.94066e-324
0.4 0.3 4.94066e-324
0.4 0.4 0
0.4 0.5 0.0183156
0.4 0.6 0.0270518
0.4 0.7 0.0391639
0.4 0.8 0.0555762
0.4 0.9 0.0773047
0.4 1 0.105399
0.4 1.1 0.140858
0.4 1.2 0.18452
0.4 1.3 0.236928
0.4 1.4 0.298197
0.4 1.5 0.367879
0.4 1.6 0.444858
0.4 1.7 0.527292
0.4 1.8 0.612626
0.4 1.9 0.697676
0.4 2 0.778801
0.4 2.1 0.852144
0.4 2.2 0.913931
0.4 2.3 0.960789
0.4 2.4 0.99005
0.4 2.5 1
0.4 2.6 0.99005
0.4 2.7 0.960789
0.4 2.8 0.913931
0.4 2.9 0.852144
0.4 3 0.778801
0.4 3.1 0.697676
0.4 3.2 0.612626
0.4 3.3 0.527292
0.4 3.4 0.444858
0.4 3.5 0.367879
0.4 3.6 0.298197
0.4 3.7 0.236928
0.4 3.8 0.18452
0.4 3.9 0.140858
0.4 4 0.105399
0.4 4.1 0.0773047
0.4 4.2 0.0555762
0.4 4.3 0.0391639
0.4 4.4 0.0270518
0.4 4.5 0.0183156
0.4 4.6 0.0121552
0.4 4.7 0.00790705
0.4 4.8 0.00504176
0.4 4.9 0.00315111
0.4 5 0.00193045
0.4 5.1 0.00115923
0.4 5.2 0.000682328
0.4 5.3 0.000393669
0.4 5.4 0.00022263
0.4 5.5 0.00012341
0.4 5.6 6.70548e-05
0.4 5.7 3.57128e-05
0.4 5.8 1.86437e-05
0.4 5.9 9.54016e-06
0.4 6 4.78512e-06
0.4 6.1 2.35258e-06
0.4 6.2 1.13373e-06
0.4 6.3 5.35535e-07
0.4 6.4 2.4796e-07
0.4 6.5 1.12535e-07
0.4 6.6 5.00622e-08
0.4 6.7 2.18296e-08
0.4 6.8 9.33029e-09
0.4 6.9 3.90894e-09
0.4 7 1.60523e-09
0.4 7.1 6.46143e-10
0.4 7.2 2.54938e-10
0.4 7.3 9.85951e-11
0.4 7.4 3.73757e-11
0.4 7.5 1.38879e-11
0.4 7.6 5.05825e-12
0.4 7.7 1.80583e-12
0.4 7.8 6.31929e-13
0.4 7.9 2.16757e-13
0.4 8 7.28772e-14
0.4 8.1 2.40173e-14
0.4 8.2 7.7584e-15
0.4 8.3 2.4566e-15
0.4 8.4 7.62446e-16
0.4 8.5 2.31952e-16
0.4 8.6 6.91675e-17
0.4 8.7 2.02172e-17
0.4 8.8 5.79231e-18
0.4 8.9 1.62666e-18
0.4 9 4.47773e-19
0.4 9.1 1.20818e-19
0.4 9.2 3.19537e-20
0.4 9.3 8.28368e-21
0.4 9.4 2.10494e-21
0.4 9.5 5.24289e-22
0.4 9.6 1.28002e-22
0.4 9.7 3.06319e-23
0.4 9.8 7.18534e-24
0.4 9.9 1.65209e-24

0.5 0 4.94066e-324
0.5 0.1 4.94066e-324
0.5 0.2 4.94066e-324
0.5 0.3 4.94066e-324
0.5 0.4 4.94066e-324
0.5 0.5 0
0.5 0.6 0.0183156
0.5 0.7 0.0270518
0.5 0.8 0.0391639
0.5 0.9 0.0555762
0.5 1 0.0773047
0.5 1.1 0.105399
0.5 1.2 0.140858
0.5 1.3 0.18452
0.5 1.4 0.236928
0.5 1.5 0.298197
0.5 1.6 0.367879
0.5 1.7 0.444858
0.5 1.8 0.527292
0.5 1.9 0.612626
0.5 2 0.697676
0.5 2.1 0.778801
0.5 2.2 0.852144
0.5 2.3 0.913931
0.5 2.4 0.960789
0.5 2.5 0.99005
0.5 2.6 1
0.5 2.7 0.99005
0.5 2.8 0.960789
0.5 2.9 0.913931
0.5 3 0.852144
0.5 3.1 0.778801
0.5 3.2 0.697676
0.5 3.3 0.612626
0.5 3.4 0.527292
0.5 3.5 0.444858
0.5 3.6 0.367879
0.5 3.7 0.298197
0.5 3.8 0.236928
0.5 3.9 0.18452
0.5 4 0.140858
0.5 4.1 0.105399
0.5 4.2 0.0773047
0.5 4.3 0.0555762
0.5 4.4 0.0391639
0.5 4.5 0.0270518
0.5 4.6 0.0183156
0.5 4.7 0.0121552
0.5 4.8 0.00790705
0.5 4.9 0.00504176
0.5 5 0.00315111
0.5 5.1 0.00193045
0.5 5.2 0.00115923
0.5 5.3 0.000682328
0.5 5.4 0.000393669
0.5 5.5 0.00022263
0.5 5.6 0.00012341
0.5 5.7 6.70548e-05
0.5 5.8 3.57128e-05
0.5 5.9 1.86437e-05
0.5 6 9.54016e-06
0.5 6.1 4.78512e-06
0.5 6.2 2.35258e-06
0.5 6.3 1.13373e-06
0.5 6.4 5.35535e-07
0.5 6.5 2.4796e-07
0.5 6.6 1.12535e-07
0.5 6.7 5.00622e-08
0.5 6.8 2.18296e-08
0.5 6.9 9.33029e-09
0.5 7 3.90894e-09
0.5 7.1 1.60523e-09
0.5 7.2 6.46143e-10
0.5 7.3 2.54938e-10
